year,week,firstName,lastName,position,salary,eventId,actualPoints
2025,1,Matt,Moore,A,15,2025-ev-3,17.0
2025,1,Dylan,Molloy,A,23,2025-ev-2,40.0
2025,1,Kyle,Jackson,M,9,2025-ev-4,20.0
2025,1,Matt,Campbell,M,37,2025-ev-4,30.0
2025,1,Owen,Grant,D,5,2025-ev-4,22.0
2025,1,Trevor,Baptiste,FO,45,2025-ev-4,22.2
2025,1,Owen,McElroy,G,41,2025-ev-2,19.0
2025,2,Dylan,Molloy,A,29,2025-ev-8,64.0
2025,2,Adam,Charalambides,A,2,2025-ev-8,42.0
2025,2,Eric,Dobson,M,7,2025-ev-8,-6.0
2025,2,Garrett,Degnon,M,24,2025-ev-8,8.0
2025,2,JT,Giles-Harris,D,11,2025-ev-5,1.0
2025,2,Joseph,Nardella,FO,27,2025-ev-6,14.9
2025,2,Blaze,Riorden,G,48,2025-ev-8,35.0
2025,3,Brennan,O'Neill,A,44,2025-ev-12,17.0
2025,3,Logan,Wisnauskas,A,31,2025-ev-12,7.0
2025,3,Connor,Kelly,M,28,2025-ev-9,12.0
2025,3,Jack,Hannah,M,30,2025-ev-12,4.0
2025,3,Matt,Whitcher,D,9,2025-ev-9,1.0
2025,3,Luke,Wierman,FO,21,2025-ev-12,10.2
2025,3,Chayse,Ierlan,G,29,2025-ev-10,27.0
2025,4,Logan,McNaney,G,36,2025-ev-15,41.0
2025,4,Logan,Wisnauskas,A,28,2025-ev-15,21.0
2025,4,Brennan,O'Neill,A,40,2025-ev-15,18.0
2025,4,Trevor,Baptiste,FO,35,2025-ev-13,12.4
2025,4,Matt,Brandau,M,10,2025-ev-16,65.0
2025,4,Shane,Knobloch,M,13,2025-ev-16,26.0
2025,4,Colin,Squires,D,11,2025-ev-16,14.0
2025,5,Logan,McNaney,G,41,2025-ev-17,44.0
2025,5,Ryder,Garnsey,A,31,2025-ev-17,21.0
2025,5,Logan,Wisnauskas,A,21,2025-ev-17,25.0
2025,5,Shane,Knobloch,M,25,2025-ev-20,7.0
2025,5,Zach,Currier,M,19,2025-ev-19,10.5
2025,5,Justin,Inacio,FO,10,2025-ev-20,28.0
2025,5,Michael,Grace,D,5,2025-ev-18,20.0
2025,7,Connor,Shellenberger,A,42,2025-ev-23,70.0
2025,7,Jeff,Teat,A,41,2025-ev-23,55.0
2025,7,Ross,Scott,M,18,2025-ev-25,46.0
2025,7,Connor,Kirst,M,15,2025-ev-23,19.5
2025,7,Matt,Whitcher,D,6,2025-ev-24,0.0
2025,7,Trevor,Baptiste,FO,35,2025-ev-23,17.6
2025,7,Logan,McNaney,G,42,2025-ev-26,56.0
2025,8,Liam,Entenmann,G,41,2025-ev-27,41.0
2025,8,Xander,Dickson,A,35,2025-ev-27,49.0
2025,8,Jeff,Teat,A,42,2025-ev-27,56.0
2025,8,Justin,Inacio,FO,25,2025-ev-28,12.7
2025,8,Sergio,Perkovic,M,20,2025-ev-28,8.0
2025,8,Connor,Kelly,M,20,2025-ev-30,1.0
2025,8,Matt,Whitcher,D,7,2025-ev-30,0.0
2025,9,Jeff,Teat,A,44,2025-ev-32,51.0
2025,9,Connor,Shellenberger,A,49,2025-ev-32,30.0
2025,9,Connor,Kelly,M,16,2025-ev-33,38.0
2025,9,Sergio,Perkovic,M,16,2025-ev-33,10.0
2025,9,Colin,Squires,D,8,2025-ev-32,13.0
2025,9,Luke,Wierman,FO,19,2025-ev-34,25.9
2025,9,Brett,Dobson,G,40,2025-ev-31,45.0
2025,10,Logan,McNaney,G,41,2025-ev-38,40.0
2025,10,Jeff,Teat,A,47,2025-ev-38,25.0
2025,10,Connor,Shellenberger,A,49,2025-ev-38,45.0
2025,10,Levi,Anderson,M,19,2025-ev-37,7.0
2025,10,Trevor,Baptiste,FO,24,2025-ev-38,6.9
2025,10,Shane,Knobloch,M,17,2025-ev-35,29.0
2025,10,Greg,Weyl,D,3,2025-ev-35,0.0
2025,11,Jeff,Teat,A,45,2025-ev-41,41.0
2025,11,Connor,Shellenberger,A,50,2025-ev-41,68.0
2025,11,Charlie,Bertrand,M,5,2025-ev-39,19.0
2025,11,Matt,Brandau,M,28,2025-ev-42,47.0
2025,11,Jarrod,Neumann,D,5,2025-ev-40,8.0
2025,11,Trevor,Baptiste,FO,23,2025-ev-41,63.8
2025,11,Brett,Dobson,G,44,2025-ev-40,39.0
2025,12,Kieran,McArdle,A,38,2025_quarterfinal_1,64.0
2025,12,Emmet,Carroll,G,31,2025_quarterfinal_1,25.0
2025,12,Rob,Pannell,A,28,2025_quarterfinal_1,38.0
2025,12,Sergio,Perkovic,M,14,2025_quarterfinal_2,21.0
2025,12,Zach,Currier,M,22,2025_quarterfinal_1,12.6
2025,12,Joseph,Nardella,FO,26,2025_quarterfinal_1,20.0
2025,12,Jarrod,Neumann,D,9,2025_quarterfinal_2,1.0
2025,13,Jeff,Teat,A,46,2025_semifinal_2,47.0
2025,13,Logan,McNaney,G,39,2025_semifinal_1,25.0
2025,13,Logan,Wisnauskas,A,24,2025_semifinal_1,0.0
2025,13,Trevor,Baptiste,FO,33,2025_semifinal_2,8.0
2025,13,Mikie,Schlosser,M,4,2025_semifinal_2,0.0
2025,13,Jonathan,Donville,M,10,2025_semifinal_1,8.0
2025,13,Matt,Whitcher,D,6,2025_semifinal_2,13.0
2025,14,Logan,Wisnauskas,A,24,2025_championship_game,19.0
2025,14,Jeff,Teat,A,46,2025_championship_game,71.0
2025,14,Jared,Bernhardt,M,15,2025_championship_game,22.0
2025,14,Hugh,Kelleher,M,8,2025_championship_game,10.0
2025,14,Zach,Geddes,D,21,2025_championship_game,12.0
2025,14,Trevor,Baptiste,FO,33,2025_championship_game,23.6
2025,14,Liam,Entenmann,G,43,2025_championship_game,39.0
2026,1,Jackson,Eicher,A,26,2026-ev-2,27.0
2026,1,Adam,Charalambides,A,12,2026-ev-2,19.0
2026,1,Austin,Kaut,G,10,2026-ev-2,31.0
2026,1,Mikie,Schlosser,M,4,2026-ev-3,0.0
2026,1,Matt,Brandau,M,27,2026-ev-4,56.0
2026,1,Mike,Sisselberger,FO,6,2026-ev-3,9.0
2026,1,Jake,Piseno,D,26,2026-ev-3,23.0
2026,2,Coulter,Mackesy,A,26,2026-ev-5,82.0
2026,2,Marcus,Holman,A,28,2026-ev-5,21.0
2026,2,Mic,Kelly,M,9,2026-ev-8,24.0
2026,2,Jack,Hannah,M,21,2026-ev-8,-6.0
2026,2,Max,Krevsky,D,3,2026-ev-6,1.0
2026,2,Connor,Farrell,FO,15,2026-ev-8,11.6
2026,2,Austin,Kaut,G,12,2026-ev-5,10.0
2026,3,Austin,Kaut,G,9,2026-ev-12,0.0
2026,3,Owen,Hiltz,A,39,2026-ev-12,11.0
2026,3,Jackson,Eicher,A,31,2026-ev-12,18.0
2026,3,Mikey,Weisshaar,M,12,2026-ev-9,7.0
2026,3,Trevor,Baptiste,FO,26,2026-ev-10,9.1
2026,3,Levi,Anderson,M,22,2026-ev-10,11.0
2026,3,Mitchell,Dunham,D,14,2026-ev-11,1.0
2026,4,Brendan,Nichtern,A,27,2026-ev-13,-9.0
2026,4,Austin,Kaut,G,5,2026-ev-15,0.0
2026,4,Owen,Hiltz,A,35,2026-ev-13,8.0
2026,4,TD,Ierlan,FO,17,2026-ev-14,6.6
2026,4,Levi,Anderson,M,20,2026-ev-14,11.0
2026,4,Sam,English,M,19,2026-ev-14,7.0
2026,4,Alexander,Smith,D,6,2026-ev-15,10.0
2026,5,Nick,Washuta,G,5,2026-ev-18,0.0
2026,5,Xander,Dickson,A,25,2026-ev-17,41.0
2026,5,Matt,Rambo,A,19,2026-ev-17,1.0
2026,5,Andrew,McMeekin,FO,17,2026-ev-17,32.3
2026,5,Matt,Traynor,M,22,2026-ev-17,24.0
2026,5,Levi,Anderson,M,18,2026-ev-19,9.0
2026,5,Eric,Kolar,D,6,2026-ev-19,1.0
2026,6,Coulter,Mackesy,A,36,2026-ev-22,63.0
2026,6,Brian,Kelly,A,22,2026-ev-22,56.0
2026,6,Chad,Palumbo,M,27,2026-ev-24,35.0
2026,6,Leo,Johnson,M,18,2026-ev-23,7.0
2026,6,Mitchell,Dunham,D,20,2026-ev-23,1.0
2026,6,TD,Ierlan,FO,23,2026-ev-24,37.8
2026,6,JC,Higginbotham,G,10,2026-ev-22,1.0
2026,8,Austin,Kaut,G,10,2026-ev-26,6.0
2026,8,Dylan,Molloy,A,40,2026-ev-25,17.0
2026,8,Owen,Hiltz,A,31,2026-ev-26,38.0
2026,8,Mike,Sisselberger,FO,14,2026-ev-27,17.7
2026,8,Levi,Anderson,M,18,2026-ev-27,-9.0
2026,8,Evan,Plunkett,M,16,2026-ev-28,1.0
2026,8,Max,Krevsky,D,13,2026-ev-27,17.5
2026,9,Brett,Dobson,G,45,2026-ev-31,23.0
2026,9,Rob,Pannell,A,30,2026-ev-29,62.0
2026,9,Owen,Hiltz,A,23,2026-ev-30,39.0
2026,9,Andrew,McMeekin,FO,30,2026-ev-32,6.5
2026,9,Matt,Brandau,M,19,2026-ev-29,17.0
2026,9,Colin,Heacock,M,16,2026-ev-29,8.0
2026,9,Alex,Ross,D,6,2026-ev-32,10.0
2026,10,Ross,Scott,A,20,2026-ev-35,31.0
2026,10,Marcus,Holman,A,38,2026-ev-35,58.0
2026,10,Matt,Brandau,M,19,2026-ev-36,-4.0
2026,10,Jack,Hannah,M,16,2026-ev-20,20.0
2026,10,Connor,Maher,D,8,2026-ev-33,0.0
2026,10,Trevor,Baptiste,FO,22,2026-ev-34,4.6
2026,10,Colin,Kirst,G,32,2026-ev-35,22.0
2026,11,Brian,Kelly,A,22,2026-ev-38,37.0
2026,11,Coulter,Mackesy,A,35,2026-ev-38,52.0
2026,11,Levi,Anderson,M,15,2026-ev-41,3.0
2026,11,Richie,Connell,M,15,2026-ev-39,-9.0
2026,11,Ajax,Zappitello,D,21,2026-ev-39,16.0
2026,11,TD,Ierlan,FO,21,2026-ev-37,40.2
2026,11,Colin,Kirst,G,31,2026-ev-38,0.0
